"Date","Risk","media_mentions","media_mentions_windsor","log_media_mentions","log_media_mentions_windsor","dd_media_mentions","dd_media_mentions_windsor","dd_log_media_mentions","dd_log_media_mentions_windsor","Deaths","Deaths_windsor","log_Deaths","log_Deaths_windsor","dd_Deaths","dd_Deaths_windsor","dd_log_Deaths","dd_log_Deaths_windsor"
"2016-08-01","Traffic Accidents",63,63,4.14313472639153,4.14313472639153,-14.2142857142857,-14.1842857142857,-0.135954993331818,-0.135770587655259,3866,3866,8.25997565976828,8.25997565976828,-1.90674603174602,-11.3362698412698,-0.00167528138797302,-0.00371786308515532
"2016-09-01","Alzheimers",128,128,4.85203026391962,4.85203026391962,48.8571428571428,48.7495238095238,0.492798978418958,0.490554567170698,9077,9077,9.11349902052663,9.11349902052663,54.2956349206361,54.7156349206343,0.00284176449057405,0.00297198057526238
"2016-09-01","Cancer",433,433,6.07073772800249,6.07073772800249,54.563492063492,54.6834920634921,0.127916184271345,0.128237677214084,48688,48688,10.7931878721368,10.7931878721368,-535.293650793654,-535.293650793654,-0.00969168343165094,-0.00969168343165094
"2016-09-01","COVID-19",81,81,4.39444915467244,4.39444915467244,-4.43849206349208,-4.17039682539684,-0.206107677836952,-0.198811207237609,0,0,-Inf,-Inf,14.2837301587302,14.2837301587302,NA,NA
"2016-09-01","Diabetes",76,76,4.33073334028633,4.33073334028633,13.3392857142857,13.3392857142857,0.168805375854018,0.168805375854019,6175,6175,8.72826416149618,8.72826416149618,-48.2142857142853,-44.2619047619046,-0.00714954652512745,-0.00638289608906284
"2016-09-01","Heart",155,155,5.04342511691925,5.04342511691925,25.6468253968254,25.5868253968254,0.17144703126481,0.170928129650051,52767,52767,10.8736412743004,10.8736412743004,-789.809523809519,-860.484880952383,-0.014487853887335,-0.0159184433691877
"2016-09-01","Homicide",383,383,5.94803498918065,5.94803498918065,30.515873015873,30.275873015873,0.0674464149338645,0.0667415976500854,1675,1675,7.42356844425917,7.42356844425917,-54.9027777777776,-54.9027777777776,-0.0247567591026661,-0.0247567591026652
"2016-09-01","Influenza",25,25,3.2188758248682,3.2188758248682,-2.56944444444444,-3.41123015873016,-0.0616695131224714,-0.0580136950775656,3307,3307,8.10379671298179,8.10379671298179,-51.3571428571431,-56.630000000001,-0.0131494714176537,-0.0149488061314162
"2016-09-01","Overdose",139,139,4.93447393313069,4.93447393313069,7.40079365079364,7.08507936507937,0.0674157512488351,0.0642032809845912,5119,5119,8.54071438645758,8.54071438645758,-12.0019841269841,-12.8610317460325,0.0216349740016089,0.0209433082296151
"2016-09-01","Respiratory Diseases",45,45,3.80666248977032,3.80666248977032,14.984126984127,12.1746031746032,0.382360556975408,0.293054274241135,11107,11107,9.31533081916712,9.31533081916712,-204.420634920634,-212.903015873017,-0.0162888451404495,-0.0173291250698266
"2016-09-01","STDs",114,114,4.7361984483945,4.7361984483945,-11.4722222222222,-11.4722222222222,-0.0946470154809855,-0.0946470154809855,458,458,6.12686918411419,6.12686918411419,-33.218253968254,-34.8744444444445,-0.0887987150319418,-0.0932137946646261
"2016-09-01","Stroke",150,150,5.01063529409626,5.01063529409626,44.2480158730159,42.8546825396825,0.251038113310593,0.245873590738642,11057,11057,9.3108189905424,9.3108189905424,-139.82738095238,-145.19375,-0.0120852274124967,-0.0126416832226504
"2016-09-01","Suicide",235,235,5.45958551414416,5.45958551414416,-14.0198412698413,-13.7891865079365,-0.0487799471791632,-0.0484625739505526,3720,3720,8.22147894726719,8.22147894726719,-169.835317460317,-171.245317460317,-0.0345280779254775,-0.0349951207867267
"2016-09-01","Terrorism",571,571,6.34738920965601,6.34738920965601,-123.706349206349,-52.2206349206351,-0.061834952807466,-0.0374420594817293,3,3,1.09861228866811,1.09861228866811,-140.281746031746,0.990158730158726,NA,NA
"2016-09-01","Traffic Accidents",75,75,4.31748811353631,4.31748811353631,25.0238095238095,24.9938095238095,0.29030109391938,0.290116688242821,3871,3871,8.26126815057765,8.26126815057765,220.819444444444,220.819444444444,0.0563315012556522,0.0563315012556522
"2016-10-01","Alzheimers",128,128,4.85203026391962,4.85203026391962,-4.98611111111109,-4.87974206349205,-0.0612418510950006,-0.0590233120957651,9875,9875,9.19776158976932,9.19776158976932,101.692460317461,101.332460317461,-0.0249825482855677,-0.0250120201125767
"2016-10-01","Cancer",433,433,6.07073772800249,6.07073772800249,-57.4305555555555,-56.7105555555556,-0.113361419819159,-0.112271189896508,50815,50815,10.8359468655719,10.8359468655719,24.960317460318,24.960317460318,-0.00101614383206439,-0.00101614383206439
"2016-10-01","COVID-19",86,86,4.45434729625351,4.45434729625351,17.4365079365079,13.434503968254,-0.0890290711178068,-0.0895260020078688,0,0,-Inf,-Inf,144.293650793651,101.236170634921,NA,NA
"2016-10-01","Diabetes",81,81,4.39444915467244,4.39444915467244,1.29960317460318,0.959265873015866,0.0302940994094199,0.0268902701860894,6669,6669,8.80522520263231,8.80522520263231,124.630952380952,123.899107142857,0.0141078813127749,0.0140790753067925
"2016-10-01","Heart",139,139,4.93447393313069,4.93447393313069,-33.5714285714286,-33.4808928571429,-0.205419682043195,-0.204567903592441,57327,57327,10.9565269959095,10.9565269959095,246.053571428565,317.743928571428,0.00464530086506443,0.00608940115549395
"2016-10-01","Homicide",366,366,5.90263333340137,5.90263333340137,-70.1230158730158,-67.0348015873016,-0.146057435545159,-0.141477848850025,1678,1678,7.42535788702715,7.42535788702715,6.20833333333326,6.20833333333326,0.00302797593196757,0.00302797593196757
"2016-10-01","Influenza",25,25,3.2188758248682,3.2188758248682,-37.9007936507937,-39.3388095238095,-0.4245024882035,-0.427134867799551,3622,3622,8.19478163844336,8.19478163844336,-255.712301587302,-247.556587301587,-0.0544112830143035,-0.0516622996872833
"2016-10-01","Overdose",179,179,5.18738580584075,5.18738580584075,27.1388888888889,27.8146031746032,0.164071664935175,0.168455993046972,5339,5339,8.58279364850019,8.58279364850019,166.835317460317,164.978174603175,0.0208093324058716,0.0192787986338825
"2016-10-01","Respiratory Diseases",43,43,3.76120011569356,3.76120011569356,-7.04166666666667,-7.22884920634921,-0.137595969500136,-0.138749385426842,12009,12009,9.39341164766068,9.39341164766068,19.5972222222226,48.8953174603175,-0.0104536453116086,-0.00687102540725171
"2016-10-01","STDs",125,125,4.8283137373023,4.8283137373023,4.40277777777779,4.39402777777778,0.0491557920331083,0.0491215841059001,491,491,6.19644412779452,6.19644412779452,-22.5376984126984,-20.8815079365079,-0.00274780923976348,0.00166727039292081
"2016-10-01","Stroke",122,122,4.80402104473326,4.80402104473326,-35.547619047619,-35.547619047619,-0.245335839861103,-0.245335839861103,11766,11766,9.3729692954244,9.3729692954244,-216.214285714286,-210.585416666665,-0.0179730646859628,-0.0174003689856619
"2016-10-01","Suicide",274,274,5.61312810638807,5.61312810638807,23.2956349206349,22.9799206349207,0.070846578150543,0.0701903529580772,3838,3838,8.25270667656764,8.25270667656764,105.025793650793,105.685793650794,0.0243118702818528,0.0246041743268801
"2016-10-01","Terrorism",415,415,6.0282785202307,6.0282785202307,-113.589285714286,-99.6369047619048,-0.262646733589693,-0.259059690593433,0,0,-Inf,-Inf,135.781746031746,-4.12301587301587,NA,NA
"2016-10-01","Traffic Accidents",64,64,4.15888308335967,4.15888308335967,-21.6706349206349,-21.6706349206349,-0.251527669848813,-0.251527669848813,4061,4061,8.3091845276863,8.3091845276863,76.5595238095239,76.5595238095239,0.0188645539612349,0.0188645539612349
"2016-11-01","Alzheimers",108,108,4.68213122712422,4.68213122712422,-20.9980158730159,-20.4930753968254,-0.163978349800031,-0.161020127301193,9988,9988,9.20913965139966,9.20913965139966,-31.4484126984134,-31.8084126984122,-0.00823512094159895,-0.0082645927686098
"2016-11-01","Cancer",504,504,6.22257626807137,6.22257626807137,120.470238095238,119.750238095238,0.245603643924532,0.244513414001882,49285,49285,10.8053750540995,10.8053750540995,176.9126984127,176.9126984127,0.00489456580235981,0.00489456580235803
"2016-11-01","COVID-19",80,80,4.38202663467388,4.38202663467388,42.2222222222222,37.2539285714285,0.0704148807571867,0.069786083556238,0,0,-Inf,-Inf,206.109126984127,163.051646825397,NA,NA
"2016-11-01","Diabetes",99,99,4.59511985013459,4.59511985013459,16.7301587301587,16.6315476190476,0.17551882719322,0.176947439945267,6715,6715,8.81209910895734,8.81209910895734,-45.1567460317465,-46.5185912698416,-0.00777621098766801,-0.00792608673831019
"2016-11-01","Heart",139,139,4.93447393313069,4.93447393313069,-1.39880952380952,-2.0559126984127,-0.0163212749027846,-0.0185384448947268,57451,57451,10.9586876895658,10.9586876895658,-260.668650793654,-260.668650793654,-0.00452306406612024,-0.00452306406612024
"2016-11-01","Homicide",440,440,6.08677472691231,6.08677472691231,124.563492063492,120.314563492063,0.288866141107104,0.280495224343837,1720,1720,7.4500795698075,7.4500795698075,115.839285714286,115.839285714286,0.0764570177892487,0.0764570177892487
"2016-11-01","Influenza",38,38,3.63758615972639,3.63758615972639,31.3948412698413,30.8437301587302,0.533398087245238,0.532270153583066,3740,3740,8.22684089040858,8.22684089040858,-50.6924603174602,-50.6924603174602,-0.00855109334906068,-0.00855109334906246
"2016-11-01","Overdose",171,171,5.14166355650266,5.14166355650266,11.6765873015873,11.3165873015873,0.0782167924851738,0.0770449346376223,5338,5338,8.58260632996447,8.58260632996447,81.7519841269841,81.9854166666664,0.0256942267700815,0.0276329887919644
"2016-11-01","Respiratory Diseases",33,33,3.49650756146648,3.49650756146648,-4.26190476190476,-4.48349206349206,-0.165206068036983,-0.166627988999138,12279,12279,9.41564576516051,9.41564576516051,11.2420634920636,11.2420634920636,-0.00283575788287749,-0.00283575788287749
"2016-11-01","STDs",146,146,4.98360662170834,4.98360662170834,20.8015873015873,20.7928373015873,0.169141210522625,0.169107002595418,475,475,6.16331480403464,6.16331480403464,16.9007936507936,16.9007936507936,0.00819574303114479,0.00819574303114479
"2016-11-01","Stroke",141,141,4.94875989037817,4.94875989037817,29.8948412698413,29.8172222222222,0.2127175883116,0.211872180847357,12163,12163,9.40615383561844,9.40615383561844,305.595238095239,305.595238095239,0.0249363693582279,0.0249363693582279
"2016-11-01","Suicide",243,243,5.49306144334055,5.49306144334055,-6.03174603174602,-6.03174603174605,-0.00655355206329755,-0.00655355206329755,3458,3458,8.14844566624324,8.14844566624324,-147.230158730159,-147.230158730159,-0.0322466270554678,-0.0322466270554678
"2016-11-01","Terrorism",530,530,6.27287700654617,6.27287700654617,208.376984126984,139.138888888889,0.354694022520892,0.333436358998497,1,1,0,0,4.54761904761905,3.18047619047619,NA,NA
"2016-11-01","Traffic Accidents",98,98,4.58496747867057,4.58496747867057,45.8948412698413,45.8948412698413,0.518123859828884,0.518123859828884,3724,3724,8.22255363839696,8.22255363839696,-58.5972222222222,-58.5972222222222,-0.0128061015918401,-0.0128061015918401
"2016-12-01","Alzheimers",136,136,4.91265488573605,4.91265488573605,27.6488095238095,27.142619047619,0.21714568493251,0.214161590184649,11277,11277,9.33052053223229,9.33052053223229,544.507936507936,544.047976190475,0.0222561503307297,0.0221083705520648
"2016-12-01","Cancer",522,522,6.25766758788264,6.25766758788264,15.1785714285714,15.1785714285713,0.0295901601854744,0.0295901601854744,51428,51428,10.8479380502041,10.8479380502041,127.791666666664,127.791666666664,0.000838209887438879,0.000838209887438879
"2016-12-01","COVID-19",131,131,4.87519732320115,4.87519732320115,77.5694444444445,76.6031547619048,0.499740517349365,0.499608651038479,0,0,-Inf,-Inf,111.815476190476,111.815476190476,NA,NA
"2016-12-01","Diabetes",136,136,4.91265488573605,4.91265488573605,41.936507936508,41.8870238095238,0.376723989646057,0.3760398648421,7446,7446,8.91543225443266,8.91543225443266,84.0734126984134,83.7158134920628,0.00444667423916378,0.00437682499997116
"2016-12-01","Heart",235,235,5.45958551414416,5.45958551414416,92.5178571428571,92.4902182539683,0.504752743155588,0.504651492816078,64005,64005,11.0667164842902,11.0667164842902,-242.811507936509,-242.811507936509,-0.0024101942835113,-0.0024101942835113
"2016-12-01","Homicide",482,482,6.1779441140506,6.1779441140506,34.3472222222222,34.9236111111111,0.0680610277947089,0.070378088692328,1609,1609,7.38336814699238,7.38336814699238,-161.347222222222,-161.347222222222,-0.102863701622351,-0.102863701622351
"2016-12-01","Influenza",33,33,3.49650756146648,3.49650756146648,-9.75992063492064,-9.79242063492064,-0.295718005253127,-0.295802256265682,4981,4981,8.51338595307328,8.51338595307328,-135.50992063492,-129.539920634921,0.0205545615628733,0.0211432501139068
"2016-12-01","Overdose",263,263,5.57215403217776,5.57215403217776,80.8650793650793,80.8650793650794,0.358543374431481,0.35854337443148,5816,5816,8.66836801921336,8.66836801921336,358.950396825397,356.457638888889,0.0472736077914107,0.0469821607752046
"2016-12-01","Respiratory Diseases",49,49,3.89182029811063,3.89182029811063,12.4623015873016,12.4278968253968,0.320980540220285,0.320712035184836,14176,14176,9.55930567284486,9.55930567284486,33.8829365079364,33.8829365079364,-0.0144214956079907,-0.0144214956079907
"2016-12-01","STDs",179,179,5.18738580584075,5.18738580584075,25.7043650793651,25.7043650793651,0.144093256189088,0.144093256189088,510,510,6.23441072571837,6.23441072571837,-28.4464285714286,-28.4464285714285,-0.00692771517197333,-0.00692771517197333
"2016-12-01","Stroke",129,129,4.85981240436167,4.85981240436167,-0.789682539682531,-1.02652777777777,-0.0083510649279539,-0.0110373458218467,13320,13320,9.49702194409438,9.49702194409438,86.5416666666661,86.5416666666642,0.00756513195002917,0.00756513195002917
"2016-12-01","Suicide",292,292,5.67675380226828,5.67675380226828,39.7380952380952,39.7380952380952,0.138708077793805,0.138708077793805,3397,3397,8.13064796816058,8.13064796816058,-17.1825396825398,-20.5501587301587,-0.000264530854025224,-0.00176356435237679
"2016-12-01","Terrorism",608,608,6.41017488196617,6.41017488196617,101.805555555556,85.5913690476191,0.125495546460984,0.118637562082894,0,0,-Inf,-Inf,-1.51587301587302,-1.51587301587302,NA,NA
"2016-12-01","Traffic Accidents",61,61,4.11087386417331,4.11087386417331,-41.1805555555556,-41.2705555555556,-0.484398854646554,-0.48616566835853,3527,3527,8.16820293023605,8.16820293023605,-120.843253968254,-120.843253968254,-0.0316783749069156,-0.0316783749069156
"2017-01-01","Alzheimers",163,163,5.09375020080676,5.09375020080676,20.3412698412698,20.3412698412698,0.104553911563718,0.104553911563718,12018,12018,9.39416080489387,9.39416080489387,325.70634920635,386.378809523809,0.0134130488226152,0.018039109725672
"2017-01-01","Cancer",565,565,6.33682573114644,6.33682573114644,46.9821428571429,46.9821428571429,0.0854146845835198,0.0854146845835189,52120,52120,10.8613040312388,10.8613040312388,74.9583333333358,130.203095238096,0.0011113213941254,0.00216444613432998
"2017-01-01","COVID-19",114,114,4.7361984483945,4.7361984483945,3.15476190476184,3.12101190476187,-0.119496650765211,-0.119501407306674,0,0,-Inf,-Inf,97.2559523809523,97.2559523809525,NA,NA
"2017-01-01","Diabetes",135,135,4.90527477843843,4.90527477843843,-12.0039682539683,-11.9847023809524,-0.124394050573832,-0.123881486427281,7907,7907,8.97550372207093,8.97550372207093,105.791666666666,105.434067460318,0.0105768907220138,0.010507041482823
"2017-01-01","Heart",197,197,5.28320372873799,5.28320372873799,-32.0535714285714,-32.0535714285714,-0.141857064677522,-0.141857064677522,67351,67351,11.1176730295382,11.1176730295382,741.160714285717,1049.91214285715,0.0117622105753288,0.0157107257206182
"2017-01-01","Homicide",541,541,6.29341927884648,6.29341927884648,45.4980158730159,45.8858333333334,0.0844296455904328,0.0860573954923796,1726,1726,7.45356187164337,7.45356187164337,152.039682539683,151.775734126984,0.0952258841069922,0.0951131268412304
"2017-01-01","Influenza",55,55,4.00733318523247,4.00733318523247,13.6051587301587,13.6051587301587,0.380367716612973,0.380367716612972,6925,6925,8.84289333105554,8.84289333105554,244.158730158731,438.081111111111,0.0833267518289134,0.100754447229425
"2017-01-01","Overdose",181,181,5.19849703126583,5.19849703126583,-72.9722222222222,-73.1450793650794,-0.318010586185078,-0.319742552303131,6152,6152,8.72453251118548,8.72453251118548,207.95634920635,207.429861111111,0.00685240011350352,0.00678199898703014
"2017-01-01","Respiratory Diseases",67,67,4.20469261939097,4.20469261939097,20.8134920634921,20.7909920634921,0.372670198152177,0.372490549471147,16574,16574,9.71559048140899,9.71559048140899,709.448412698412,833.284126984126,0.0334927082534673,0.0406571800754971
"2017-01-01","STDs",180,180,5.19295685089021,5.19295685089021,13.3730158730159,13.3730158730159,0.0884288281913106,0.0884288281913106,520,520,6.25382881157547,6.25382881157547,-24.2400793650794,-16.1934126984128,-0.0256982262141383,-0.0197855902740232
"2017-01-01","Stroke",198,198,5.28826703069454,5.28826703069454,54.6686507936508,54.9556150793651,0.330931778993468,0.334148045292856,13595,13595,9.51745735706657,9.51745735706657,-244.825396825398,-183.246825396824,-0.0175830779192285,-0.0139109360809559
"2017-01-01","Suicide",262,262,5.5683445037611,5.5683445037611,-21.5277777777778,-21.5277777777778,-0.0709040932209914,-0.0709040932209906,3709,3709,8.21851757748959,8.21851757748959,67,70.367619047619,0.00500135953995873,0.00650039303830852
"2017-01-01","Terrorism",711,711,6.56667242980324,6.56667242980324,133.710317460317,133.696130952381,0.16142642014002,0.161290708561533,6,6,1.79175946922805,1.79175946922805,7.28174603174603,7.28174603174603,NA,NA
"2017-01-01","Traffic Accidents",75,75,4.31748811353631,4.31748811353631,17.7738095238095,17.3980952380952,0.242648090654008,0.234793973536799,3245,3245,8.08487062913819,8.08487062913819,79.9464285714289,79.9464285714289,0.0234656134597184,0.0234656134597184
"2017-02-01","Alzheimers",113,113,4.72738781871234,4.72738781871234,-39.6210317460317,-39.6210317460318,-0.273700139034591,-0.273700139034591,10309,10309,9.24077257909638,9.24077257909638,-679.878968253968,-741.186904761904,-0.0226230714111271,-0.0274515659032453
"2017-02-01","Cancer",461,461,6.13339804299665,6.13339804299665,-73.952380952381,-74.2628571428571,-0.136063804105882,-0.136900102577394,46531,46531,10.7478740361186,10.7478740361186,-881.460317460318,-1009.81412698412,-0.0146636401520315,-0.0174011645814396
"2017-02-01","COVID-19",97,97,4.57471097850338,4.57471097850338,-26.313492063492,-26.3472420634921,-0.142576144214787,-0.14258090075625,0,0,-Inf,-Inf,120.218253968254,120.218253968254,NA,NA
"2017-02-01","Diabetes",82,82,4.40671924726425,4.40671924726425,-39.7857142857143,-39.7857142857143,-0.360493799282956,-0.360493799282956,7013,7013,8.85552084853691,8.85552084853691,-128.27380952381,-128.464742063493,-0.00900768410024533,-0.00904467244110663
"2017-02-01","Heart",157,157,5.05624580534831,5.05624580534831,-29.9464285714286,-29.9464285714286,-0.166419902538826,-0.166419902538826,60041,60041,11.0027829411717,11.0027829411717,-183.311507936509,-492.062936507937,-0.00378013365245522,-0.0077286487977446
"2017-02-01","Homicide",488,488,6.19031540585315,6.19031540585315,-33.3234126984127,-33.3234126984127,-0.0577315053943481,-0.0577315053943481,1428,1428,7.26403014289953,7.26403014289953,-63.3373015873015,-67.5558333333333,-0.0126857208896247,-0.0165084369248758
"2017-02-01","Influenza",52,52,3.95124371858143,3.95124371858143,-1.79761904761905,-1.79761904761904,0.0207336027878537,0.0207336027878542,6657,6657,8.8034242116007,8.8034242116007,997.30753968254,797.415158730159,0.126465227739869,0.108448843788324
"2017-02-01","Overdose",177,177,5.17614973257383,5.17614973257383,-3.77777777777777,-3.60492063492063,-0.0338153975995485,-0.0320834314814951,5524,5524,8.61685751452918,8.61685751452918,-462.140873015873,-462.828611111111,-0.0570726821125387,-0.057155978874853
"2017-02-01","Respiratory Diseases",53,53,3.97029191355212,3.97029191355212,-11.4246031746032,-11.4471031746032,-0.187985326058409,-0.18816497473944,14934,14934,9.61139577159565,9.61139577159565,-193.248015873014,-317.951051587301,-0.000373716124125067,-0.00764411877844573
"2017-02-01","STDs",120,120,4.78749174278205,4.78749174278205,-58.5753968253968,-58.5753968253968,-0.388252099075307,-0.388252099075307,452,452,6.11368217983223,6.11368217983223,17.8750000000001,9.82833333333338,-0.0330113989348684,-0.0389240348749835
"2017-02-01","Stroke",158,158,5.06259503302697,5.06259503302697,-32.452380952381,-32.422380952381,-0.176051037048365,-0.175726061514227,11975,11975,9.39057642227912,9.39057642227912,-89.8869047619028,-151.465476190477,-0.00914677981882406,-0.0128189216570966
"2017-02-01","Suicide",269,269,5.59471137960184,5.59471137960184,19.5873015873016,19.5873015873016,0.0766342937048012,0.0766342937048012,3381,3381,8.12592680270789,8.12592680270789,-19.5773809523807,-19.5773809523807,0.0101170042956866,0.0101170042956884
"2017-02-01","Terrorism",780,780,6.65929391968364,6.65929391968364,114.204365079365,114.204365079365,0.226746122469177,0.226746122469177,1,1,0,0,-5.86111111111111,-5.86111111111111,NA,NA
"2017-02-01","Traffic Accidents",79,79,4.36944785246702,4.36944785246702,6.21626984126983,6.68198412698412,0.0541609391949525,0.0637818700241377,2918,2918,7.97865372908273,7.97865372908273,-43.6924603174607,-51.5743650793656,-0.0117661015768995,-0.0150522232527663
"2017-03-01","Alzheimers",129,129,4.85981240436167,4.85981240436167,4.25396825396825,4.28073412698413,0.03413697231057,0.0342514935995899,11179,11179,9.32179229727033,9.32179229727033,513.164682539682,513.147182539682,0.0380351132139776,0.0380296875437818
"2017-03-01","Cancer",571,571,6.34738920965601,6.34738920965601,52.9781746031746,55.2943650793651,0.095843290191711,0.099656660111024,50785,50785,10.8353563143736,10.8353563143736,417.130952380954,490.239999999998,0.00622890238884111,0.00791330207804464
"2017-03-01","COVID-19",156,156,5.04985600724954,5.04985600724954,-181.121031746032,-181.466746031746,0.330568116237529,0.321086992103789,0,0,-Inf,-Inf,-243.069444444445,-243.069444444445,NA,NA
"2017-03-01","Diabetes",110,110,4.70048036579242,4.70048036579242,21.3769841269841,21.3769841269841,0.221187877728978,0.221187877728978,7588,7588,8.9343233310549,8.9343233310549,252.541666666667,252.350734126984,0.030944196577126,0.0309072082362611
"2017-03-01","Heart",177,177,5.17614973257383,5.17614973257383,1.73809523809524,1.73809523809524,0.0165129697221076,0.0165129697221076,63976,63976,11.0662632920117,11.0662632920117,553.855158730163,553.855158730155,0.00842635541488157,0.00842635541488157
"2017-03-01","Homicide",580,580,6.36302810354046,6.36302810354046,45.7142857142857,45.7142857142856,0.0789429627955558,0.0789429627955558,1467,1467,7.29097477814298,7.29097477814298,-133.053571428572,-129.301488095238,-0.108405352546517,-0.104783422303193
"2017-03-01","Influenza",43,43,3.76120011569356,3.76120011569356,-20.7757936507937,1.28992063492063,-0.0719675163514739,-0.0338387896370662,6490,6490,8.77801780969814,8.77801780969814,-256.075396825398,-256.075396825397,-0.0433213444750358,-0.0433213444750358
"2017-03-01","Overdose",251,251,5.52545293913178,5.52545293913178,65.3452380952381,65.3152380952381,0.311040481138074,0.310744373980531,6041,6041,8.70632484013874,8.70632484013874,252.382936507936,252.175892857143,0.0159091998303271,0.0158594752932153
"2017-03-01","Respiratory Diseases",65,65,4.17438726989564,4.17438726989564,4.61111111111111,4.61111111111111,0.074753929421111,0.074753929421111,15832,15832,9.6697884872824,9.6697884872824,22.2202380952367,20.3209126984129,-0.00624040420002814,-0.00647303439267688
"2017-03-01","STDs",142,142,4.95582705760126,4.95582705760126,10.8650793650794,10.8650793650794,0.0876103976303328,0.0876103976303328,504,504,6.22257626807137,6.22257626807137,8.79761904761904,8.79761904761904,0.0480880061990083,0.0480880061990083
"2017-03-01","Stroke",163,163,5.09375020080676,5.09375020080676,-16.5297619047619,-16.5297619047619,-0.114996128484353,-0.114996128484353,12969,12969,9.47031717333574,9.47031717333574,264.785714285714,264.785714285714,0.0207891494977126,0.0207891494977126
"2017-03-01","Suicide",282,282,5.64190707093811,5.64190707093811,-9.97023809523807,-9.97148809523804,-0.0372028010557219,-0.0372117095979307,3870,3870,8.26100978602383,8.26100978602383,93.5,93.4724999999999,0.00703287833986366,0.00702069900465396
"2017-03-01","Terrorism",645,645,6.46925031679577,6.46925031679577,-169.089285714286,-169.089285714286,-0.246989931630042,-0.246989931630042,1,1,0,0,0.811507936507933,0.811507936507937,NA,NA
"2017-03-01","Traffic Accidents",72,72,4.27666611901606,4.27666611901606,-18.7242063492063,-18.7242063492064,-0.206810321359788,-0.206810321359788,3348,3348,8.11611843160937,8.11611843160937,42.9285714285716,50.8104761904765,0.010949430861281,0.0142355525371478
"2017-04-01","Alzheimers",120,120,4.78749174278205,4.78749174278205,0.986111111111114,0.952876984126988,0.0187046426111621,0.0184548315495006,9932,9932,9.20351714662806,9.20351714662806,-493.111111111111,-484.47111111111,-0.00869324185559428,-0.00798591800735515
"2017-04-01","Cancer",461,461,6.13339804299665,6.13339804299665,-92.8234126984127,-94.9967460317461,-0.178186418659177,-0.181613163605228,49056,49056,10.8007177816715,10.8007177816715,661.049603174601,661.049603174601,0.0151238763180785,0.0151238763180785
"2017-04-01","COVID-19",127,127,4.84418708645859,4.84418708645859,-140.095238095238,-43.7014285714286,-0.304804266364606,-0.283396800869382,0,0,-Inf,-Inf,-2692.33333333333,-1658.95380952381,NA,NA
"2017-04-01","Diabetes",95,95,4.55387689160054,4.55387689160054,-15.9920634920635,-10.8349007936508,-0.115331665254876,-0.0923280984226418,6701,6701,8.81001204797317,8.81001204797317,-414.900793650793,-382.216507936507,-0.0494009348368554,-0.0458039168214341
"2017-04-01","Heart",177,177,5.17614973257383,5.17614973257383,14.1468253968254,20.6549206349206,0.0973661158098471,0.112531379655247,58048,58048,10.9690255334748,10.9690255334748,-1020.41666666667,-1020.41666666666,-0.0162501696824435,-0.0162501696824435
"2017-04-01","Homicide",541,541,6.29341927884648,6.29341927884648,-15.3353174603175,-15.3353174603174,-0.028219364672057,-0.0282193646720579,1530,1530,7.33302301438648,7.33302301438648,27.0416666666667,26.8967658730157,0.0164774380982244,0.0164147455655597
"2017-04-01","Influenza",38,38,3.63758615972639,3.63758615972639,10.2202380952381,0.601190476190474,-0.0091632535743722,-0.0222435966979635,4799,4799,8.47616284185825,8.47616284185825,-373.511904761905,-373.511904761905,-0.0690630727932291,-0.0690630727932291
"2017-04-01","Overdose",220,220,5.39362754635236,5.39362754635236,-24.0912698412698,-24.0612698412698,-0.106437067157819,-0.106140960000277,5768,5768,8.66008067896479,8.66008067896479,-122.912698412699,-122.948492063492,-0.0019214674375565,-0.00195028684472298
"2017-04-01","Respiratory Diseases",44,44,3.78418963391826,3.78418963391826,-21.5912698412698,-17.0988888888889,-0.331422611545605,-0.303740629304654,13916,13916,9.54079453627183,9.54079453627183,-354.573412698412,-355.605416666667,-0.00891587977364772,-0.00904257913400386
"2017-04-01","STDs",150,150,5.01063529409626,5.01063529409626,8.90674603174602,9.11674603174603,0.068707082554484,0.0695280728074676,467,467,6.1463292576689,6.1463292576689,10.0714285714286,10.0714285714286,-0.0143655309482762,-0.0143655309482762
"2017-04-01","Stroke",213,213,5.36129216570943,5.36129216570943,43.9583333333333,43.9583333333333,0.231596492121412,0.231596492121411,12047,12047,9.39657094526685,9.39657094526685,38.061507936507,38.0615079365089,0.00334658479807004,0.00334658479807004
"2017-04-01","Suicide",299,299,5.70044357339069,5.70044357339069,10.8928571428571,17.8739880952381,0.0476163974809349,0.0598668288784614,3972,3972,8.28702502516506,8.28702502516506,151.378968253968,151.351468253969,0.0399892155748685,0.0399770362396588
"2017-04-01","Terrorism",586,586,6.37331978957701,6.37331978957701,-10.8888888888889,-11.0388888888889,0.00807207029343449,0.00666450828193188,4,4,1.38629436111989,1.38629436111989,1.76190476190476,1.76190476190476,NA,NA
"2017-04-01","Traffic Accidents",93,93,4.53259949315326,4.53259949315326,19.077380952381,20.8992857142857,0.250485415088643,0.261049093597914,3458,3458,8.14844566624324,8.14844566624324,8.10912698412676,8.10912698412676,0.00237124526765875,0.00237124526765875
